YEAR,COUNTY,NCIC_AGENCY_CODE,MONTH,SUB_HOMICIDE,SUB_RAPE,SUB_ROBBERY,SUB_ASSAULT
2003,19,1901,8,0,0,0,0
2003,19,1901,9,1,0,1,0
2003,19,1901,10,0,0,3,1
2003,19,1901,11,0,0,1,0
2003,19,1901,12,1,0,1,0
2003,19,1902,1,0,0,1,1
2003,19,1902,2,0,0,1,0
2003,19,1902,3,0,0,0,0
2003,19,1902,4,0,0,1,0
2003,19,1902,5,0,0,0,0
2003,19,1902,6,0,0,0,1
2003,19,1902,7,0,0,0,0
2003,19,1902,8,0,0,0,0
2003,19,1902,9,0,0,0,0
2003,19,1902,10,0,0,1,0
2003,19,1902,11,0,0,0,0
2003,19,1902,12,0,0,1,0
2003,19,1903,1,0,0,1,0
2003,19,1903,2,0,0,1,0
2003,19,1903,3,0,0,0,0
2003,19,1903,4,0,0,0,0
2003,19,1903,5,0,0,0,0
2003,19,1903,6,0,0,0,0
2003,19,1903,7,0,0,0,0
2003,19,1903,8,0,0,0,0
2003,19,1903,9,0,0,0,1
2003,19,1903,10,0,0,0,0
2003,19,1903,11,0,0,1,1
2003,19,1903,12,0,0,0,0
2003,19,1904,1,0,0,0,0
2003,19,1904,2,0,0,0,0
2003,19,1904,3,0,0,0,0
2003,19,1904,4,0,0,0,0
2003,19,1904,5,0,0,0,0
2003,19,1904,6,0,0,0,0
2003,19,1904,7,0,0,0,0
2003,19,1904,8,0,0,0,0
2003,19,1904,9,0,0,0,0
2003,19,1904,10,0,0,0,0
2003,19,1904,11,0,0,0,1
2003,19,1904,12,0,0,0,0
2003,19,1905,1,0,0,1,1
2003,19,1905,2,0,0,0,0
2003,19,1905,3,0,0,0,0
2003,19,1905,4,0,0,0,0
2003,19,1905,5,0,0,0,0
2003,19,1905,6,0,0,0,1
2003,19,1905,7,0,0,0,0
2003,19,1905,8,0,0,2,0
2003,19,1905,9,0,0,0,0
2003,19,1905,10,0,0,1,0
2003,19,1905,11,0,0,0,0
2003,19,1905,12,0,0,0,0
2003,19,1906,1,0,0,0,0
2003,19,1906,2,0,0,0,0
2003,19,1906,3,0,0,0,0
2003,19,1906,4,0,0,0,0
2003,19,1906,5,0,0,0,2
2003,19,1906,6,1,0,0,0
2003,19,1906,7,0,0,0,0
2003,19,1906,8,0,0,0,0
2003,19,1906,9,0,0,0,0
2003,19,1906,10,0,0,0,0
2003,19,1906,11,0,0,0,0
2003,19,1906,12,0,0,0,0
2003,19,1907,1,0,0,0,0
2003,19,1907,2,0,0,0,0
2003,19,1907,3,0,0,0,0
2003,19,1907,4,0,0,0,0
2003,19,1907,5,0,0,0,0
2003,19,1907,6,0,0,0,0
2003,19,1907,7,0,0,0,0
2003,19,1907,8,0,0,0,0
2003,19,1907,9,0,0,0,0
2003,19,1907,10,0,0,0,0
2003,19,1907,11,0,0,0,0
2003,19,1907,12,0,0,0,0
2003,19,1908,1,0,0,3,0
2003,19,1908,2,0,0,1,0
2003,19,1908,3,1,0,2,0
2003,19,1908,4,0,0,2,2
2003,19,1908,5,0,0,3,0
2003,19,1908,6,0,0,3,1
2003,19,1908,7,0,0,0,0
2003,19,1908,8,0,0,1,0
2003,19,1908,9,0,0,2,1
2003,19,1908,10,0,0,0,2
2003,19,1908,11,0,0,2,0
2003,19,1908,12,0,0,3,0
2003,19,1909,1,0,0,0,0
2003,19,1909,2,0,0,0,0
2003,19,1909,3,0,0,0,0
2003,19,1909,4,0,0,1,0
2003,19,1909,5,0,0,0,0
2003,19,1909,6,0,0,0,0
2003,19,1909,7,0,0,0,0
2003,19,1909,8,0,0,0,0
2003,19,1909,9,0,0,0,0
2003,19,1909,10,0,0,0,0
2003,19,1909,11,0,0,1,0
2003,19,1909,12,0,0,1,0
2003,19,1910,1,0,0,1,0
2003,19,1910,2,0,0,3,0
2003,19,1910,3,0,0,0,0
2003,19,1910,4,0,0,0,0
2003,19,1910,5,0,0,1,1
2003,19,1910,6,0,0,1,0
2003,19,1910,7,0,0,2,0
2003,19,1910,8,0,0,0,1
2003,19,1910,9,0,0,3,2
2003,19,1910,10,0,0,2,0
2003,19,1910,11,0,0,1,0
2003,19,1910,12,0,0,1,1
2003,19,1911,1,0,0,0,0
2003,19,1911,2,0,0,0,0
2003,19,1911,3,0,0,0,0
2003,19,1911,4,0,0,0,0
2003,19,1911,5,0,0,0,0
2003,19,1911,6,0,0,0,0
2003,19,1911,7,0,0,0,0
2003,19,1911,8,0,0,0,0
2003,19,1911,9,0,0,0,0
2003,19,1911,10,0,0,0,0
2003,19,1911,11,0,0,0,0
2003,19,1911,12,0,0,0,0
2003,19,1912,1,0,0,0,0
2003,19,1912,2,0,0,0,0
2003,19,1912,3,0,0,0,0
2003,19,1912,4,0,0,1,0
2003,19,1912,5,0,0,1,0
2003,19,1912,6,0,0,0,0
2003,19,1912,7,0,0,0,0
2003,19,1912,8,0,0,0,0
2003,19,1912,9,0,0,1,0
2003,19,1912,10,0,0,1,0
2003,19,1912,11,0,0,0,0
2003,19,1912,12,0,0,0,1
2003,19,1913,1,0,0,0,0
2003,19,1913,2,0,0,0,0
2003,19,1913,3,0,0,0,1
2003,19,1913,4,0,0,0,0
2003,19,1913,5,0,0,0,0
2003,19,1913,6,0,0,0,0
2003,19,1913,7,0,0,0,0
2003,19,1913,8,0,0,1,0
2003,19,1913,9,0,0,1,0
2003,19,1913,10,0,0,0,0
2003,19,1913,11,0,0,0,0
2003,19,1913,12,0,0,0,0
2003,19,1914,1,0,0,0,0
2003,19,1914,2,0,0,0,0
2003,19,1914,3,0,0,0,0
2003,19,1914,4,0,0,0,0
2003,19,1914,5,0,0,0,0
2003,19,1914,6,0,0,1,1
2003,19,1914,7,0,0,0,0
2003,19,1914,8,0,0,0,0
2003,19,1914,9,0,0,0,0
2003,19,1914,10,0,0,1,0
2003,19,1914,11,0,0,0,0
2003,19,1914,12,0,0,1,0
2003,19,1915,1,0,0,0,0
2003,19,1915,2,0,0,2,0
2003,19,1915,3,0,0,5,1
2003,19,1915,4,1,0,0,1
2003,19,1915,5,1,0,0,2
2003,19,1915,6,0,0,0,3
2003,19,1915,7,0,0,0,1
2003,19,1915,8,0,0,2,3
2003,19,1915,9,0,0,2,3
2003,19,1915,10,0,0,4,2
2003,19,1915,11,0,0,1,2
2003,19,1915,12,0,0,3,2
2003,19,1916,1,0,0,1,0
2003,19,1916,2,0,0,0,0
2003,19,1916,3,0,0,0,0
2003,19,1916,4,0,0,1,0
2003,19,1916,5,0,0,0,0
2003,19,1916,6,0,0,0,0
2003,19,1916,7,0,0,1,1
2003,19,1916,8,0,0,1,0
2003,19,1916,9,0,0,1,2
2003,19,1916,10,0,0,0,0
2003,19,1916,11,0,0,0,0
2003,19,1916,12,0,0,0,0
2003,19,1917,1,0,0,0,0
2003,19,1917,2,0,0,0,0
2003,19,1917,3,0,0,0,1
2003,19,1917,4,0,0,0,0
2003,19,1917,5,0,0,0,0
2003,19,1917,6,0,0,0,0
2003,19,1917,7,0,0,0,0
2003,19,1917,8,0,0,0,0
2003,19,1917,9,0,0,0,0
2003,19,1917,10,0,0,0,2
2003,19,1917,11,0,0,0,0
2003,19,1917,12,0,0,0,0
2003,19,1918,1,0,0,2,0
2003,19,1918,2,0,0,3,0
2003,19,1918,3,0,0,1,0
2003,19,1918,4,0,0,1,1
2003,19,1918,5,0,0,1,1
2003,19,1918,6,0,0,0,1
2003,19,1918,7,0,0,1,1
2003,19,1918,8,0,0,0,0
2003,19,1918,9,0,0,0,1
2003,19,1918,10,0,0,1,0
2003,19,1918,11,0,0,7,3
2003,19,1918,12,0,0,2,0
2003,19,1919,1,0,0,2,0
2003,19,1919,2,0,0,0,0
2003,19,1919,3,0,0,1,1
2003,19,1919,4,0,0,1,0
2003,19,1919,5,0,0,0,0
2003,19,1919,6,1,0,2,0
2003,19,1919,7,0,0,0,0
2003,19,1919,8,0,0,2,0
2003,19,1919,9,0,0,1,0
2003,19,1919,10,0,0,0,0
2003,19,1919,11,0,0,1,0
2003,19,1919,12,0,0,1,0
2003,19,1920,1,0,0,1,1
2003,19,1920,2,0,0,0,0
2003,19,1920,3,0,0,3,0
2003,19,1920,4,0,0,2,1
2003,19,1920,5,0,0,2,0
2003,19,1920,6,0,0,1,1
2003,19,1920,7,0,0,4,0
2003,19,1920,8,0,0,1,0
2003,19,1920,9,0,0,2,0
2003,19,1920,10,0,0,0,0
2003,19,1920,11,0,0,0,0
2003,19,1920,12,0,0,1,1
2003,19,1921,1,0,0,0,0
2003,19,1921,2,0,0,1,0
2003,19,1921,3,0,0,0,0
2003,19,1921,4,0,0,0,0
2003,19,1921,5,0,0,0,0
2003,19,1921,6,0,0,0,0
2003,19,1921,7,0,0,2,0
2003,19,1921,8,0,0,2,0
2003,19,1921,9,0,0,0,0
2003,19,1921,10,0,0,0,0
2003,19,1921,11,0,0,0,0
2003,19,1921,12,0,0,0,0
2003,19,1922,1,0,0,2,0
2003,19,1922,2,0,0,1,2
2003,19,1922,3,0,0,3,1
2003,19,1922,4,0,0,0,2
2003,19,1922,5,0,0,1,0
2003,19,1922,6,0,0,1,1
2003,19,1922,7,0,1,2,0
2003,19,1922,8,0,0,0,0
2003,19,1922,9,0,0,6,1
2003,19,1922,10,0,0,1,1
2003,19,1922,11,0,0,1,1
2003,19,1922,12,0,0,0,2
2003,19,1923,1,0,0,0,0
2003,19,1923,2,0,0,0,0
2003,19,1923,3,0,0,0,0
2003,19,1923,4,0,0,0,0
2003,19,1923,5,0,0,0,0
2003,19,1923,6,0,0,0,0
2003,19,1923,7,0,0,0,0
2003,19,1923,8,0,0,0,0
2003,19,1923,9,0,0,0,0
2003,19,1923,10,0,0,0,0
2003,19,1923,11,0,0,1,0
2003,19,1923,12,0,0,1,0
2003,19,1924,1,0,0,1,0
2003,19,1924,2,0,0,1,0
2003,19,1924,3,0,0,1,0
2003,19,1924,4,0,0,3,0
2003,19,1924,5,0,0,2,0
2003,19,1924,6,0,0,4,0
2003,19,1924,7,0,0,2,1
2003,19,1924,8,1,0,1,0
2003,19,1924,9,0,0,2,1
2003,19,1924,10,0,0,1,0
2003,19,1924,11,0,0,3,1
2003,19,1924,12,0,0,4,1
2003,19,1925,1,1,0,0,1
2003,19,1925,2,0,0,0,0
2003,19,1925,3,0,0,0,1
2003,19,1925,4,0,0,0,3
2003,19,1925,5,0,0,1,1
2003,19,1925,6,0,0,1,0
2003,19,1925,7,0,0,1,0
2003,19,1925,8,1,0,3,1
2003,19,1925,9,0,0,0,0
2003,19,1925,10,1,0,3,0
2003,19,1925,11,0,0,0,1
2003,19,1925,12,0,0,0,0
2003,19,1926,1,0,0,0,0
2003,19,1926,2,0,0,0,0
2003,19,1926,3,0,0,0,0
2003,19,1926,4,0,0,0,0
2003,19,1926,5,0,0,0,0
2003,19,1926,6,0,0,0,0
2003,19,1926,7,0,0,0,0
2003,19,1926,8,0,0,0,0
2003,19,1926,9,0,0,1,1
2003,19,1926,10,0,0,0,0
2003,19,1926,11,0,0,0,0
2003,19,1926,12,0,0,1,0
2003,19,1927,1,0,0,0,0
2003,19,1927,2,0,0,0,0
2003,19,1927,3,0,0,1,0
2003,19,1927,4,0,0,0,0
2003,19,1927,5,0,0,0,0
2003,19,1927,6,0,0,0,0
2003,19,1927,7,0,0,0,0
2003,19,1927,8,0,0,2,0
2003,19,1927,9,0,0,1,0
2003,19,1927,10,0,0,0,0
2003,19,1927,11,0,0,0,0
2003,19,1927,12,0,0,0,1
2003,19,1928,1,0,0,0,0
2003,19,1928,2,0,0,0,0
2003,19,1928,3,0,0,1,0
2003,19,1928,4,0,0,0,0
2003,19,1928,5,0,0,0,0
2003,19,1928,6,0,0,0,0
2003,19,1928,7,0,0,0,0
2003,19,1928,8,0,0,1,0
2003,19,1928,9,0,0,0,0
2003,19,1928,10,0,0,0,1
2003,19,1928,11,0,0,1,1
2003,19,1928,12,1,0,1,1
2003,19,1929,1,0,0,0,0
2003,19,1929,2,0,0,0,0
2003,19,1929,3,0,0,0,0
2003,19,1929,4,0,0,0,0
2003,19,1929,5,0,0,0,0
2003,19,1929,6,0,0,0,0
2003,19,1929,7,0,0,0,0
2003,19,1929,8,0,0,0,0
2003,19,1929,9,0,0,0,0
2003,19,1929,10,0,0,0,0
2003,19,1929,11,0,0,0,0
2003,19,1929,12,0,0,0,0
2003,19,1930,1,0,0,0,0
2003,19,1930,2,0,0,0,0
2003,19,1930,3,0,0,0,0
2003,19,1930,4,0,0,0,0
2003,19,1930,5,0,0,0,0
2003,19,1930,6,0,0,0,0
2003,19,1930,7,0,0,0,0
2003,19,1930,8,0,0,0,0
2003,19,1930,9,0,0,0,0
2003,19,1930,10,0,0,0,0
2003,19,1930,11,0,0,0,0
2003,19,1930,12,0,0,0,0
2003,19,1931,1,0,0,3,0
2003,19,1931,2,0,0,1,1
2003,19,1931,3,0,0,0,0
2003,19,1931,4,0,0,2,1
2003,19,1931,5,0,0,1,0
2003,19,1931,6,0,0,1,0
2003,19,1931,7,0,0,1,0
2003,19,1931,8,0,0,5,0
2003,19,1931,9,0,0,3,0
2003,19,1931,10,0,0,1,0
2003,19,1931,11,0,0,2,0
2003,19,1931,12,0,0,1,0
2003,19,1932,1,0,0,0,0
2003,19,1932,2,0,0,0,0
2003,19,1932,3,0,0,0,1
2003,19,1932,4,0,0,0,0
2003,19,1932,5,0,0,1,0
2003,19,1932,6,0,0,1,1
2003,19,1932,7,0,0,0,0
2003,19,1932,8,0,0,0,0
2003,19,1932,9,0,0,0,0
2003,19,1932,10,0,0,0,0
2003,19,1932,11,0,0,1,0
2003,19,1932,12,0,0,0,0
2003,19,1933,1,0,0,3,2
2003,19,1933,2,0,0,5,1
2003,19,1933,3,0,0,7,0
2003,19,1933,4,0,0,4,1
2003,19,1933,5,0,0,6,3
2003,19,1933,6,0,0,3,4
2003,19,1933,7,0,0,0,3
2003,19,1933,8,0,0,0,2
2003,19,1933,9,0,0,0,1
2003,19,1933,10,1,0,7,3
2003,19,1933,11,0,0,7,2
2003,19,1933,12,0,0,5,2
2003,19,1934,1,0,0,0,0
2003,19,1934,2,0,0,0,0
2003,19,1934,3,0,0,0,0
2003,19,1934,4,0,0,0,0
2003,19,1934,5,0,0,0,0
2003,19,1934,6,0,0,0,0
2003,19,1934,7,0,0,0,0
2003,19,1934,8,0,0,0,0
2003,19,1934,9,0,0,0,0
2003,19,1934,10,0,0,0,0
2003,19,1934,11,0,0,0,0
2003,19,1934,12,0,0,2,0
2003,19,1935,1,0,0,1,0
2003,19,1935,2,0,0,0,0
2003,19,1935,3,0,0,1,1
2003,19,1935,4,0,0,0,2
2003,19,1935,5,0,0,1,0
2003,19,1935,6,0,0,0,0
2003,19,1935,7,0,0,1,2
2003,19,1935,8,0,0,0,1
2003,19,1935,9,0,0,3,2
2003,19,1935,10,0,0,2,0
2003,19,1935,11,0,0,2,0
2003,19,1935,12,1,0,0,0
2003,19,1936,1,0,0,1,0
2003,19,1936,2,0,0,0,0
2003,19,1936,3,0,0,0,0
2003,19,1936,4,0,0,0,1
2003,19,1936,5,0,0,0,1
2003,19,1936,6,0,0,0,0
2003,19,1936,7,0,0,1,0
2003,19,1936,8,0,0,0,0
2003,19,1936,9,0,0,0,0
2003,19,1936,10,0,0,0,0
2003,19,1936,11,0,0,1,0
2003,19,1936,12,0,0,1,0
2003,19,1937,1,0,0,0,0
2003,19,1937,2,0,0,0,0
2003,19,1937,3,0,0,0,0
2003,19,1937,4,0,0,0,0
2003,19,1937,5,0,0,2,0
2003,19,1937,6,0,0,0,0
2003,19,1937,7,1,0,0,0
2003,19,1937,8,0,0,0,0
2003,19,1937,9,0,0,0,1
2003,19,1937,10,0,0,1,1
2003,19,1937,11,0,0,3,0
2003,19,1937,12,0,0,0,0
2003,19,1938,1,0,0,0,0
2003,19,1938,2,0,0,0,0
2003,19,1938,3,0,0,0,0
2003,19,1938,4,0,0,0,0
2003,19,1938,5,0,0,0,0
2003,19,1938,6,0,0,0,0
2003,19,1938,7,0,0,0,1
2003,19,1938,8,0,0,0,0
2003,19,1938,9,0,0,0,0
2003,19,1938,10,0,0,0,0
2003,19,1938,11,0,0,1,0
2003,19,1938,12,0,0,0,0
2003,19,1939,1,0,0,0,0
2003,19,1939,2,0,0,0,0
2003,19,1939,3,0,0,1,0
2003,19,1939,4,0,0,0,0
2003,19,1939,5,0,0,1,0
2003,19,1939,6,0,0,0,0
2003,19,1939,7,0,0,4,1
2003,19,1939,8,0,0,1,1
2003,19,1939,9,0,0,2,0
2003,19,1939,10,0,0,0,1
2003,19,1939,11,0,0,0,0
2003,19,1939,12,0,0,0,0
2003,19,1940,1,0,0,0,1
2003,19,1940,2,0,0,0,2
2003,19,1940,3,0,0,0,0
2003,19,1940,4,0,0,0,0
2003,19,1940,5,0,0,0,0
2003,19,1940,6,0,0,0,1
2003,19,1940,7,0,0,0,0
2003,19,1940,8,0,0,0,1
2003,19,1940,9,0,0,0,0
2003,19,1940,10,0,0,0,0
2003,19,1940,11,0,0,0,0
2003,19,1940,12,0,0,0,0
2003,19,1941,1,0,0,11,16
2003,19,1941,2,0,0,7,8
2003,19,1941,3,0,0,11,2
2003,19,1941,4,0,1,8,4
2003,19,1941,5,0,0,11,1
2003,19,1941,6,0,0,6,23
2003,19,1941,7,0,0,6,6
2003,19,1941,8,0,0,8,8
2003,19,1941,9,1,0,6,2
2003,19,1941,10,0,0,4,6
2003,19,1941,11,0,1,5,11
2003,19,1941,12,0,0,5,10
2003,19,1942,1,3,6,120,78
2003,19,1942,2,0,2,96,85
2003,19,1942,3,0,3,132,110
2003,19,1942,4,2,0,177,135
2003,19,1942,5,3,0,150,97
2003,19,1942,6,0,0,128,134
2003,19,1942,7,5,8,106,147
2003,19,1942,8,1,2,140,118
2003,19,1942,9,1,3,138,91
2003,19,1942,10,2,1,132,110
2003,19,1942,11,1,2,107,93
2003,19,1942,12,5,2,145,96
2003,19,1943,1,0,0,1,2
2003,19,1943,2,0,0,2,0
2003,19,1943,3,0,0,1,0
2003,19,1943,4,0,0,3,1
2003,19,1943,5,0,0,0,1
2003,19,1943,6,0,0,0,0
2003,19,1943,7,0,1,2,2
2003,19,1943,8,0,0,1,0
2003,19,1943,9,0,0,1,0
2003,19,1943,10,0,0,0,1
2003,19,1943,11,0,0,1,2
2003,19,1943,12,0,0,1,1
2003,19,1944,1,0,0,0,0
2003,19,1944,2,0,0,0,0
2003,19,1944,3,0,0,0,0
2003,19,1944,4,0,0,0,0
2003,19,1944,5,0,0,0,0
2003,19,1944,6,0,0,0,0
2003,19,1944,7,0,0,0,0
2003,19,1944,8,0,0,0,0
2003,19,1944,9,0,0,0,0
2003,19,1944,10,0,0,0,0
2003,19,1944,11,0,0,2,0
2003,19,1944,12,0,0,2,0
2003,19,1945,1,0,0,0,0
2003,19,1945,2,0,0,0,0
2003,19,1945,3,0,0,0,0
2003,19,1945,4,0,0,0,0
2003,19,1945,5,0,0,0,1
2003,19,1945,6,0,0,1,0
2003,19,1945,7,0,0,1,0
2003,19,1945,8,0,0,2,0
2003,19,1945,9,0,0,0,0
2003,19,1945,10,0,0,0,0
2003,19,1945,11,0,0,1,0
2003,19,1945,12,0,0,0,0
2003,19,1946,1,0,0,0,0
2003,19,1946,2,0,0,0,0
2003,19,1946,3,0,0,0,0
2003,19,1946,4,0,0,0,0
2003,19,1946,5,0,0,0,0
2003,19,1946,6,0,0,0,0
2003,19,1946,7,2,0,0,0
2003,19,1946,8,0,0,0,0
2003,19,1946,9,0,0,1,0
2003,19,1946,10,0,0,0,0
2003,19,1946,11,0,0,0,0
2003,19,1946,12,0,0,0,0
2003,19,1947,1,0,0,0,1
2003,19,1947,2,1,0,0,0
2003,19,1947,3,0,0,1,2
2003,19,1947,4,0,0,0,0
2003,19,1947,5,0,0,0,0
2003,19,1947,6,0,0,0,0
2003,19,1947,7,0,0,1,0
2003,19,1947,8,0,0,0,1
2003,19,1947,9,0,0,0,0
2003,19,1947,10,0,0,0,0
2003,19,1947,11,0,0,2,0
2003,19,1947,12,0,0,0,1
2003,19,1948,1,0,0,0,0
2003,19,1948,2,0,0,0,0
2003,19,1948,3,0,0,0,0
2003,19,1948,4,0,0,0,0
2003,19,1948,5,0,0,0,0
2003,19,1948,6,0,0,0,0
2003,19,1948,7,0,0,0,0
2003,19,1948,8,0,0,0,0
2003,19,1948,9,0,0,0,0
2003,19,1948,10,0,0,0,0
2003,19,1948,11,0,0,0,0
2003,19,1948,12,0,0,0,0
2003,19,1949,1,0,0,1,2
2003,19,1949,2,0,0,1,1
2003,19,1949,3,0,1,1,0
2003,19,1949,4,0,0,2,0
2003,19,1949,5,0,0,1,1
2003,19,1949,6,0,0,0,0
2003,19,1949,7,0,0,0,1
2003,19,1949,8,0,0,2,1
2003,19,1949,9,0,0,1,1
2003,19,1949,10,0,0,1,0
2003,19,1949,11,0,0,1,1
2003,19,1949,12,0,0,1,2
2003,19,1950,1,0,0,1,0
2003,19,1950,2,0,0,0,0
2003,19,1950,3,0,0,1,1
2003,19,1950,4,0,0,3,2
2003,19,1950,5,0,0,1,3
2003,19,1950,6,0,0,0,1
2003,19,1950,7,0,0,0,0
2003,19,1950,8,0,0,0,0
2003,19,1950,9,0,0,1,0
2003,19,1950,10,0,0,1,1
2003,19,1950,11,0,0,2,0
2003,19,1950,12,0,0,5,0
2003,19,1951,1,0,0,0,0
2003,19,1951,2,0,0,0,0
2003,19,1951,3,0,0,0,0
2003,19,1951,4,0,0,0,0
2003,19,1951,5,0,0,0,0
2003,19,1951,6,0,0,0,0
2003,19,1951,7,0,0,0,0
2003,19,1951,8,0,0,0,0
2003,19,1951,9,0,0,0,0
2003,19,1951,10,0,0,0,0
2003,19,1951,11,0,0,0,0
2003,19,1951,12,0,0,0,0
2003,19,1952,1,0,0,3,0
2003,19,1952,2,0,0,2,1
2003,19,1952,3,0,0,1,0
2003,19,1952,4,0,0,2,0
2003,19,1952,5,0,0,0,0
2003,19,1952,6,0,0,1,0
2003,19,1952,7,0,0,1,0
2003,19,1952,8,0,0,0,0
2003,19,1952,9,0,0,0,0
2003,19,1952,10,0,0,1,1
2003,19,1952,11,0,0,0,0
2003,19,1952,12,1,0,1,0
2003,19,1953,1,0,0,0,1
2003,19,1953,2,0,0,2,0
2003,19,1953,3,0,0,2,0
2003,19,1953,4,0,0,0,2
2003,19,1953,5,0,0,0,1
2003,19,1953,6,0,0,1,1
2003,19,1953,7,0,0,0,0
2003,19,1953,8,0,0,1,0
2003,19,1953,9,0,0,0,0
2003,19,1953,10,0,0,0,1
2003,19,1953,11,0,0,1,1
2003,19,1953,12,0,0,0,0
2003,19,1954,1,0,0,1,0
2003,19,1954,2,0,0,0,0
2003,19,1954,3,0,0,0,0
2003,19,1954,4,0,0,0,0
2003,19,1954,5,0,0,0,1
2003,19,1954,6,0,0,0,0
2003,19,1954,7,0,0,0,0
2003,19,1954,8,0,0,0,0
2003,19,1954,9,0,0,1,0
2003,19,1954,10,0,0,0,0
2003,19,1954,11,0,0,1,0
2003,19,1954,12,0,0,0,1
2003,19,1955,1,0,0,0,1
2003,19,1955,2,0,0,0,0
2003,19,1955,3,0,0,0,0
2003,19,1955,4,0,0,0,0
2003,19,1955,5,0,0,0,0
2003,19,1955,6,0,0,0,0
2003,19,1955,7,0,0,0,0
2003,19,1955,8,0,0,0,1
2003,19,1955,9,0,0,2,0
2003,19,1955,10,0,0,0,0
2003,19,1955,11,0,0,0,0
2003,19,1955,12,0,0,1,0
2003,19,1956,1,0,0,0,0
2003,19,1956,2,0,0,0,0
2003,19,1956,3,0,0,0,0
2003,19,1956,4,0,0,0,1
2003,19,1956,5,0,0,1,0
2003,19,1956,6,0,0,0,0
2003,19,1956,7,0,0,0,0
2003,19,1956,8,0,0,0,0
2003,19,1956,9,0,0,0,0
2003,19,1956,10,0,0,0,1
2003,19,1956,11,0,0,1,0
2003,19,1956,12,0,0,1,0
2003,19,1957,1,0,0,0,0
2003,19,1957,2,0,0,0,0
2003,19,1957,3,0,0,0,0
2003,19,1957,4,0,0,0,0
2003,19,1957,5,0,0,0,0
2003,19,1957,6,0,0,0,0
2003,19,1957,7,0,0,0,0
2003,19,1957,8,0,0,0,0
2003,19,1957,9,0,0,0,0
2003,19,1957,10,0,0,0,0
2003,19,1957,11,0,0,0,0
2003,19,1957,12,0,0,0,0
2003,19,1958,1,0,0,0,0
2003,19,1958,2,0,0,0,0
2003,19,1958,3,0,0,0,0
2003,19,1958,4,0,0,0,0
2003,19,1958,5,0,0,2,0
2003,19,1958,6,0,0,0,0
2003,19,1958,7,0,0,0,0
2003,19,1958,8,0,0,0,0
2003,19,1958,9,0,0,0,0
2003,19,1958,10,0,0,1,0
2003,19,1958,11,0,0,0,0
2003,19,1958,12,0,0,0,0
2003,19,1959,1,0,0,1,0
2003,19,1959,2,0,0,2,2
2003,19,1959,3,0,0,0,0
2003,19,1959,4,1,0,1,1
2003,19,1959,5,0,0,0,0
2003,19,1959,6,0,0,2,0
2003,19,1959,7,0,0,0,0
2003,19,1959,8,0,0,0,0
2003,19,1959,9,0,0,0,0
2003,19,1959,10,0,0,1,1
2003,19,1959,11,0,0,0,0
2003,19,1959,12,0,0,0,0
2003,19,1960,1,0,0,0,1
2003,19,1960,2,0,0,0,0
2003,19,1960,3,0,0,1,0
2003,19,1960,4,0,0,0,0
2003,19,1960,5,0,0,0,0
2003,19,1960,6,0,0,0,0
2003,19,1960,7,0,0,0,0
2003,19,1960,8,0,0,0,0
2003,19,1960,9,0,0,0,0
2003,19,1960,10,0,0,0,0
2003,19,1960,11,0,0,0,0
2003,19,1960,12,0,0,1,0
2003,19,1961,1,0,0,1,0
2003,19,1961,2,0,0,1,0
2003,19,1961,3,0,0,0,1
2003,19,1961,4,0,0,1,0
2003,19,1961,5,0,0,0,1
2003,19,1961,6,0,0,1,1
2003,19,1961,7,0,0,0,0
2003,19,1961,8,0,0,0,0
2003,19,1961,9,0,0,1,0
2003,19,1961,10,0,0,0,0
2003,19,1961,11,0,0,0,0
2003,19,1961,12,0,0,0,0
2003,19,1962,1,0,0,3,0
2003,19,1962,2,0,0,3,0
2003,19,1962,3,0,0,0,1
2003,19,1962,4,0,0,4,1
2003,19,1962,5,0,0,2,0
2003,19,1962,6,0,0,1,0
2003,19,1962,7,0,0,1,0
2003,19,1962,8,0,0,0,0
2003,19,1962,9,0,0,1,1
2003,19,1962,10,0,0,0,0
2003,19,1962,11,1,0,2,0
2003,19,1962,12,0,0,3,0
2003,19,1963,1,0,0,0,0
2003,19,1963,2,0,0,0,0
2003,19,1963,3,0,0,0,0
2003,19,1963,4,0,0,0,0
2003,19,1963,5,0,0,0,0
2003,19,1963,6,0,0,0,0
2003,19,1963,7,0,0,0,0
2003,19,1963,8,0,0,1,0
2003,19,1963,9,0,0,0,0
2003,19,1963,10,0,0,0,0
2003,19,1963,11,0,0,0,0
2003,19,1963,12,0,0,0,1
2003,19,1964,1,0,0,0,0
2003,19,1964,2,0,0,0,0
2003,19,1964,3,0,0,0,0
2003,19,1964,4,0,0,0,0
2003,19,1964,5,0,0,0,0
2003,19,1964,6,0,1,0,0
2003,19,1964,7,0,0,0,0
2003,19,1964,8,0,0,0,1
2003,19,1964,9,0,0,0,0
2003,19,1964,10,0,0,1,0
2003,19,1964,11,0,0,0,0
2003,19,1964,12,0,0,0,0
2003,19,1965,1,0,0,0,1
2003,19,1965,2,0,0,0,0
2003,19,1965,3,0,0,2,0
2003,19,1965,4,0,0,1,0
2003,19,1965,5,0,0,0,0
2003,19,1965,6,0,0,0,0
2003,19,1965,7,0,0,0,0
2003,19,1965,8,0,0,2,0
2003,19,1965,9,0,0,3,0
2003,19,1965,10,0,0,1,4
2003,19,1965,11,1,0,1,2
2003,19,1965,12,0,0,1,0
